REF_DATE,GEO,DGUID,Sex,Age group,Activity,Frequency,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1998,Czech Republic,,Males,11 years,Eating fruit,At least once a week,Percent,239,units ,0,v656398,6.1.1.1.3,14,,,,0
1998,Czech Republic,,Males,11 years,Eating fruit,Seldom,Percent,239,units ,0,v656399,6.1.1.1.4,2,,,,0
1998,Czech Republic,,Males,11 years,Eating fruit,Never,Percent,239,units ,0,v656400,6.1.1.1.5,1,,,,0
1998,Czech Republic,,Males,11 years,Eating raw vegetables,More than once a day,Percent,239,units ,0,v657076,6.1.1.2.1,14,,,,0
1998,Czech Republic,,Males,11 years,Eating raw vegetables,Once a day,Percent,239,units ,0,v657077,6.1.1.2.2,31,,,,0
1998,Czech Republic,,Males,11 years,Eating raw vegetables,At least once a week,Percent,239,units ,0,v657078,6.1.1.2.3,27,,,,0
1998,Czech Republic,,Males,11 years,Eating raw vegetables,Seldom,Percent,239,units ,0,v657079,6.1.1.2.4,16,,,,0
1998,Czech Republic,,Males,11 years,Eating raw vegetables,Never,Percent,239,units ,0,v657080,6.1.1.2.5,12,,,,0
1998,Czech Republic,,Males,11 years,"Eating candy, chocolate bars",More than once a day,Percent,239,units ,0,v658826,6.1.1.3.1,0,,,,0
1998,Czech Republic,,Males,11 years,"Eating candy, chocolate bars",Once a day,Percent,239,units ,0,v658827,6.1.1.3.2,0,,,,0
1998,Czech Republic,,Males,11 years,"Eating candy, chocolate bars",At least once a week,Percent,239,units ,0,v658828,6.1.1.3.3,0,,,,0
1998,Czech Republic,,Males,11 years,"Eating candy, chocolate bars",Seldom,Percent,239,units ,0,v658829,6.1.1.3.4,0,,,,0
1998,Czech Republic,,Males,11 years,"Eating candy, chocolate bars",Never,Percent,239,units ,0,v658830,6.1.1.3.5,0,,,,0
1998,Czech Republic,,Males,11 years,"Eating potato chips, crisps",More than once a day,Percent,239,units ,0,v659496,6.1.1.4.1,5,,,,0
1998,Czech Republic,,Males,11 years,"Eating potato chips, crisps",Once a day,Percent,239,units ,0,v659497,6.1.1.4.2,11,,,,0
1998,Czech Republic,,Males,11 years,"Eating potato chips, crisps",At least once a week,Percent,239,units ,0,v659498,6.1.1.4.3,42,,,,0
1998,Czech Republic,,Males,11 years,"Eating potato chips, crisps",Seldom,Percent,239,units ,0,v659499,6.1.1.4.4,33,,,,0
1998,Czech Republic,,Males,11 years,"Eating potato chips, crisps",Never,Percent,239,units ,0,v659500,6.1.1.4.5,8,,,,0
1998,Czech Republic,,Males,11 years,Eating french fries,More than once a day,Percent,239,units ,0,v660146,6.1.1.5.1,6,,,,0
1998,Czech Republic,,Males,11 years,Eating french fries,Once a day,Percent,239,units ,0,v660147,6.1.1.5.2,6,,,,0
1998,Czech Republic,,Males,11 years,Eating french fries,At least once a week,Percent,239,units ,0,v660148,6.1.1.5.3,38,,,,0
1998,Czech Republic,,Males,11 years,Eating french fries,Seldom,Percent,239,units ,0,v660149,6.1.1.5.4,45,,,,0
1998,Czech Republic,,Males,11 years,Eating french fries,Never,Percent,239,units ,0,v660150,6.1.1.5.5,4,,,,0
1998,Czech Republic,,Males,11 years,"Eating hamburgers, hot dogs or sausages",More than once a day,Percent,239,units ,0,v660836,6.1.1.6.1,3,,,,0
1998,Czech Republic,,Males,11 years,"Eating hamburgers, hot dogs or sausages",Once a day,Percent,239,units ,0,v660837,6.1.1.6.2,8,,,,0
1998,Czech Republic,,Males,11 years,"Eating hamburgers, hot dogs or sausages",At least once a week,Percent,239,units ,0,v660838,6.1.1.6.3,47,,,,0
1998,Czech Republic,,Males,11 years,"Eating hamburgers, hot dogs or sausages",Seldom,Percent,239,units ,0,v660839,6.1.1.6.4,38,,,,0
1998,Czech Republic,,Males,11 years,"Eating hamburgers, hot dogs or sausages",Never,Percent,239,units ,0,v660840,6.1.1.6.5,4,,,,0
1998,Czech Republic,,Males,11 years,Eating whole wheat or rye bread,More than once a day,Percent,239,units ,0,v676604,6.1.1.8.1,17,,,,0
1998,Czech Republic,,Males,11 years,Eating whole wheat or rye bread,Once a day,Percent,239,units ,0,v676605,6.1.1.8.2,26,,,,0
1998,Czech Republic,,Males,11 years,Eating whole wheat or rye bread,At least once a week,Percent,239,units ,0,v676606,6.1.1.8.3,21,,,,0
1998,Czech Republic,,Males,11 years,Eating whole wheat or rye bread,Seldom,Percent,239,units ,0,v676607,6.1.1.8.4,20,,,,0
1998,Czech Republic,,Males,11 years,Eating whole wheat or rye bread,Never,Percent,239,units ,0,v676608,6.1.1.8.5,16,,,,0
1998,Czech Republic,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",More than once a day,Percent,239,units ,0,v661526,6.1.1.9.1,30,,,,0
1998,Czech Republic,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",Once a day,Percent,239,units ,0,v661527,6.1.1.9.2,18,,,,0
1998,Czech Republic,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",At least once a week,Percent,239,units ,0,v661528,6.1.1.9.3,28,,,,0
1998,Czech Republic,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",Seldom,Percent,239,units ,0,v661529,6.1.1.9.4,18,,,,0
1998,Czech Republic,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",Never,Percent,239,units ,0,v661530,6.1.1.9.5,6,,,,0
1998,Czech Republic,,Males,11 years,Drinking coffee,More than once a day,Percent,239,units ,0,v662216,6.1.1.10.1,1,,,,0
1998,Czech Republic,,Males,11 years,Drinking coffee,Once a day,Percent,239,units ,0,v662217,6.1.1.10.2,4,,,,0
1998,Czech Republic,,Males,11 years,Drinking coffee,At least once a week,Percent,239,units ,0,v662218,6.1.1.10.3,6,,,,0
1998,Czech Republic,,Males,11 years,Drinking coffee,Seldom,Percent,239,units ,0,v662219,6.1.1.10.4,20,,,,0
1998,Czech Republic,,Males,11 years,Drinking coffee,Never,Percent,239,units ,0,v662220,6.1.1.10.5,70,,,,0
1998,Czech Republic,,Males,11 years,Drinking low fat milk,More than once a day,Percent,239,units ,0,v657866,6.1.1.11.1,17,,,,0
1998,Czech Republic,,Males,11 years,Drinking low fat milk,Once a day,Percent,239,units ,0,v657867,6.1.1.11.2,22,,,,0
1998,Czech Republic,,Males,11 years,Drinking low fat milk,At least once a week,Percent,239,units ,0,v657868,6.1.1.11.3,21,,,,0
1998,Czech Republic,,Males,11 years,Drinking low fat milk,Seldom,Percent,239,units ,0,v657869,6.1.1.11.4,20,,,,0
1998,Czech Republic,,Males,11 years,Drinking low fat milk,Never,Percent,239,units ,0,v657870,6.1.1.11.5,20,,,,0
1998,Czech Republic,,Males,11 years,Drinking whole milk,More than once a day,Percent,239,units ,0,v658406,6.1.1.12.1,16,,,,0
1998,Czech Republic,,Males,11 years,Drinking whole milk,Once a day,Percent,239,units ,0,v658407,6.1.1.12.2,22,,,,0
1998,Czech Republic,,Males,11 years,Drinking whole milk,At least once a week,Percent,239,units ,0,v658408,6.1.1.12.3,23,,,,0
1998,Czech Republic,,Males,11 years,Drinking whole milk,Seldom,Percent,239,units ,0,v658409,6.1.1.12.4,18,,,,0
1998,Czech Republic,,Males,11 years,Drinking whole milk,Never,Percent,239,units ,0,v658410,6.1.1.12.5,21,,,,0
1998,Czech Republic,,Males,13 years,Eating fruit,More than once a day,Percent,239,units ,0,v656626,6.1.2.1.1,47,,,,0
1998,Czech Republic,,Males,13 years,Eating fruit,Once a day,Percent,239,units ,0,v656627,6.1.2.1.2,34,,,,0
1998,Czech Republic,,Males,13 years,Eating fruit,At least once a week,Percent,239,units ,0,v656628,6.1.2.1.3,16,,,,0
1998,Czech Republic,,Males,13 years,Eating fruit,Seldom,Percent,239,units ,0,v656629,6.1.2.1.4,2,,,,0
1998,Czech Republic,,Males,13 years,Eating fruit,Never,Percent,239,units ,0,v656630,6.1.2.1.5,1,,,,0
1998,Czech Republic,,Males,13 years,Eating raw vegetables,More than once a day,Percent,239,units ,0,v657296,6.1.2.2.1,16,,,,0
1998,Czech Republic,,Males,13 years,Eating raw vegetables,Once a day,Percent,239,units ,0,v657297,6.1.2.2.2,28,,,,0
1998,Czech Republic,,Males,13 years,Eating raw vegetables,At least once a week,Percent,239,units ,0,v657298,6.1.2.2.3,30,,,,0
1998,Czech Republic,,Males,13 years,Eating raw vegetables,Seldom,Percent,239,units ,0,v657299,6.1.2.2.4,16,,,,0
1998,Czech Republic,,Males,13 years,Eating raw vegetables,Never,Percent,239,units ,0,v657300,6.1.2.2.5,11,,,,0
1998,Czech Republic,,Males,13 years,"Eating candy, chocolate bars",More than once a day,Percent,239,units ,0,v659056,6.1.2.3.1,0,,,,0
1998,Czech Republic,,Males,13 years,"Eating candy, chocolate bars",Once a day,Percent,239,units ,0,v659057,6.1.2.3.2,0,,,,0
1998,Czech Republic,,Males,13 years,"Eating candy, chocolate bars",At least once a week,Percent,239,units ,0,v659058,6.1.2.3.3,0,,,,0
1998,Czech Republic,,Males,13 years,"Eating candy, chocolate bars",Seldom,Percent,239,units ,0,v659059,6.1.2.3.4,0,,,,0
1998,Czech Republic,,Males,13 years,"Eating candy, chocolate bars",Never,Percent,239,units ,0,v659060,6.1.2.3.5,0,,,,0
1998,Czech Republic,,Males,13 years,"Eating potato chips, crisps",More than once a day,Percent,239,units ,0,v659706,6.1.2.4.1,4,,,,0
1998,Czech Republic,,Males,13 years,"Eating potato chips, crisps",Once a day,Percent,239,units ,0,v659707,6.1.2.4.2,12,,,,0
1998,Czech Republic,,Males,13 years,"Eating potato chips, crisps",At least once a week,Percent,239,units ,0,v659708,6.1.2.4.3,40,,,,0
1998,Czech Republic,,Males,13 years,"Eating potato chips, crisps",Seldom,Percent,239,units ,0,v659709,6.1.2.4.4,35,,,,0
1998,Czech Republic,,Males,13 years,"Eating potato chips, crisps",Never,Percent,239,units ,0,v659710,6.1.2.4.5,9,,,,0
1998,Czech Republic,,Males,13 years,Eating french fries,More than once a day,Percent,239,units ,0,v660376,6.1.2.5.1,4,,,,0
1998,Czech Republic,,Males,13 years,Eating french fries,Once a day,Percent,239,units ,0,v660377,6.1.2.5.2,4,,,,0
1998,Czech Republic,,Males,13 years,Eating french fries,At least once a week,Percent,239,units ,0,v660378,6.1.2.5.3,40,,,,0
1998,Czech Republic,,Males,13 years,Eating french fries,Seldom,Percent,239,units ,0,v660379,6.1.2.5.4,45,,,,0
1998,Czech Republic,,Males,13 years,Eating french fries,Never,Percent,239,units ,0,v660380,6.1.2.5.5,7,,,,0
1998,Czech Republic,,Males,13 years,"Eating hamburgers, hot dogs or sausages",More than once a day,Percent,239,units ,0,v661066,6.1.2.6.1,2,,,,0
1998,Czech Republic,,Males,13 years,"Eating hamburgers, hot dogs or sausages",Once a day,Percent,239,units ,0,v661067,6.1.2.6.2,7,,,,0
1998,Czech Republic,,Males,13 years,"Eating hamburgers, hot dogs or sausages",At least once a week,Percent,239,units ,0,v661068,6.1.2.6.3,42,,,,0
1998,Czech Republic,,Males,13 years,"Eating hamburgers, hot dogs or sausages",Seldom,Percent,239,units ,0,v661069,6.1.2.6.4,44,,,,0
1998,Czech Republic,,Males,13 years,"Eating hamburgers, hot dogs or sausages",Never,Percent,239,units ,0,v661070,6.1.2.6.5,4,,,,0
1998,Czech Republic,,Males,13 years,Eating whole wheat or rye bread,More than once a day,Percent,239,units ,0,v676834,6.1.2.8.1,17,,,,0
1998,Czech Republic,,Males,13 years,Eating whole wheat or rye bread,Once a day,Percent,239,units ,0,v676835,6.1.2.8.2,25,,,,0
1998,Czech Republic,,Males,13 years,Eating whole wheat or rye bread,At least once a week,Percent,239,units ,0,v676836,6.1.2.8.3,16,,,,0
1998,Czech Republic,,Males,13 years,Eating whole wheat or rye bread,Seldom,Percent,239,units ,0,v676837,6.1.2.8.4,24,,,,0
1998,Czech Republic,,Males,13 years,Eating whole wheat or rye bread,Never,Percent,239,units ,0,v676838,6.1.2.8.5,18,,,,0
1998,Czech Republic,,Males,13 years,"Drinking soft drinks, cola or other drinks with sugar",More than once a day,Percent,239,units ,0,v661756,6.1.2.9.1,29,,,,0
1998,Czech Republic,,Males,13 years,"Drinking soft drinks, cola or other drinks with sugar",Once a day,Percent,239,units ,0,v661757,6.1.2.9.2,20,,,,0
1998,Czech Republic,,Males,13 years,"Drinking soft drinks, cola or other drinks with sugar",At least once a week,Percent,239,units ,0,v661758,6.1.2.9.3,32,,,,0
1998,Czech Republic,,Males,13 years,"Drinking soft drinks, cola or other drinks with sugar",Seldom,Percent,239,units ,0,v661759,6.1.2.9.4,15,,,,0
1998,Czech Republic,,Males,13 years,"Drinking soft drinks, cola or other drinks with sugar",Never,Percent,239,units ,0,v661760,6.1.2.9.5,4,,,,0
1998,Czech Republic,,Males,13 years,Drinking coffee,More than once a day,Percent,239,units ,0,v662446,6.1.2.10.1,1,,,,0
1998,Czech Republic,,Males,13 years,Drinking coffee,Once a day,Percent,239,units ,0,v662447,6.1.2.10.2,5,,,,0
1998,Czech Republic,,Males,13 years,Drinking coffee,At least once a week,Percent,239,units ,0,v662448,6.1.2.10.3,10,,,,0
1998,Czech Republic,,Males,13 years,Drinking coffee,Seldom,Percent,239,units ,0,v662449,6.1.2.10.4,30,,,,0
1998,Czech Republic,,Males,13 years,Drinking coffee,Never,Percent,239,units ,0,v662450,6.1.2.10.5,54,,,,0
1998,Czech Republic,,Males,13 years,Drinking low fat milk,More than once a day,Percent,239,units ,0,v658046,6.1.2.11.1,13,,,,0
1998,Czech Republic,,Males,13 years,Drinking low fat milk,Once a day,Percent,239,units ,0,v658047,6.1.2.11.2,23,,,,0
1998,Czech Republic,,Males,13 years,Drinking low fat milk,At least once a week,Percent,239,units ,0,v658048,6.1.2.11.3,23,,,,0
1998,Czech Republic,,Males,13 years,Drinking low fat milk,Seldom,Percent,239,units ,0,v658049,6.1.2.11.4,18,,,,0
1998,Czech Republic,,Males,13 years,Drinking low fat milk,Never,Percent,239,units ,0,v658050,6.1.2.11.5,22,,,,0
1998,Czech Republic,,Males,13 years,Drinking whole milk,More than once a day,Percent,239,units ,0,v658586,6.1.2.12.1,12,,,,0
1998,Czech Republic,,Males,13 years,Drinking whole milk,Once a day,Percent,239,units ,0,v658587,6.1.2.12.2,22,,,,0
1998,Czech Republic,,Males,13 years,Drinking whole milk,At least once a week,Percent,239,units ,0,v658588,6.1.2.12.3,26,,,,0
1998,Czech Republic,,Males,13 years,Drinking whole milk,Seldom,Percent,239,units ,0,v658589,6.1.2.12.4,21,,,,0
1998,Czech Republic,,Males,13 years,Drinking whole milk,Never,Percent,239,units ,0,v658590,6.1.2.12.5,19,,,,0
1998,Czech Republic,,Males,15 years,Eating fruit,More than once a day,Percent,239,units ,0,v656856,6.1.3.1.1,35,,,,0
1998,Czech Republic,,Males,15 years,Eating fruit,Once a day,Percent,239,units ,0,v656857,6.1.3.1.2,42,,,,0
1998,Czech Republic,,Males,15 years,Eating fruit,At least once a week,Percent,239,units ,0,v656858,6.1.3.1.3,20,,,,0
1998,Czech Republic,,Males,15 years,Eating fruit,Seldom,Percent,239,units ,0,v656859,6.1.3.1.4,2,,,,0
1998,Czech Republic,,Males,15 years,Eating fruit,Never,Percent,239,units ,0,v656860,6.1.3.1.5,0,,,,0
1998,Czech Republic,,Males,15 years,Eating raw vegetables,More than once a day,Percent,239,units ,0,v657516,6.1.3.2.1,12,,,,0
1998,Czech Republic,,Males,15 years,Eating raw vegetables,Once a day,Percent,239,units ,0,v657517,6.1.3.2.2,26,,,,0
1998,Czech Republic,,Males,15 years,Eating raw vegetables,At least once a week,Percent,239,units ,0,v657518,6.1.3.2.3,40,,,,0
1998,Czech Republic,,Males,15 years,Eating raw vegetables,Seldom,Percent,239,units ,0,v657519,6.1.3.2.4,18,,,,0
1998,Czech Republic,,Males,15 years,Eating raw vegetables,Never,Percent,239,units ,0,v657520,6.1.3.2.5,4,,,,0
1998,Czech Republic,,Males,15 years,"Eating candy, chocolate bars",More than once a day,Percent,239,units ,0,v659286,6.1.3.3.1,0,,,,0
1998,Czech Republic,,Males,15 years,"Eating candy, chocolate bars",Once a day,Percent,239,units ,0,v659287,6.1.3.3.2,0,,,,0
1998,Czech Republic,,Males,15 years,"Eating candy, chocolate bars",At least once a week,Percent,239,units ,0,v659288,6.1.3.3.3,0,,,,0
1998,Czech Republic,,Males,15 years,"Eating candy, chocolate bars",Seldom,Percent,239,units ,0,v659289,6.1.3.3.4,0,,,,0
1998,Czech Republic,,Males,15 years,"Eating candy, chocolate bars",Never,Percent,239,units ,0,v659290,6.1.3.3.5,0,,,,0
1998,Czech Republic,,Males,15 years,"Eating potato chips, crisps",More than once a day,Percent,239,units ,0,v659916,6.1.3.4.1,4,,,,0
1998,Czech Republic,,Males,15 years,"Eating potato chips, crisps",Once a day,Percent,239,units ,0,v659917,6.1.3.4.2,6,,,,0
1998,Czech Republic,,Males,15 years,"Eating potato chips, crisps",At least once a week,Percent,239,units ,0,v659918,6.1.3.4.3,46,,,,0
1998,Czech Republic,,Males,15 years,"Eating potato chips, crisps",Seldom,Percent,239,units ,0,v659919,6.1.3.4.4,42,,,,0
1998,Czech Republic,,Males,15 years,"Eating potato chips, crisps",Never,Percent,239,units ,0,v659920,6.1.3.4.5,3,,,,0
1998,Czech Republic,,Males,15 years,Eating french fries,More than once a day,Percent,239,units ,0,v660606,6.1.3.5.1,3,,,,0
1998,Czech Republic,,Males,15 years,Eating french fries,Once a day,Percent,239,units ,0,v660607,6.1.3.5.2,4,,,,0
1998,Czech Republic,,Males,15 years,Eating french fries,At least once a week,Percent,239,units ,0,v660608,6.1.3.5.3,40,,,,0
1998,Czech Republic,,Males,15 years,Eating french fries,Seldom,Percent,239,units ,0,v660609,6.1.3.5.4,52,,,,0
1998,Czech Republic,,Males,15 years,Eating french fries,Never,Percent,239,units ,0,v660610,6.1.3.5.5,1,,,,0
1998,Czech Republic,,Males,15 years,"Eating hamburgers, hot dogs or sausages",More than once a day,Percent,239,units ,0,v661296,6.1.3.6.1,2,,,,0
1998,Czech Republic,,Males,15 years,"Eating hamburgers, hot dogs or sausages",Once a day,Percent,239,units ,0,v661297,6.1.3.6.2,5,,,,0
1998,Czech Republic,,Males,15 years,"Eating hamburgers, hot dogs or sausages",At least once a week,Percent,239,units ,0,v661298,6.1.3.6.3,51,,,,0
1998,Czech Republic,,Males,15 years,"Eating hamburgers, hot dogs or sausages",Seldom,Percent,239,units ,0,v661299,6.1.3.6.4,41,,,,0
1998,Czech Republic,,Males,15 years,"Eating hamburgers, hot dogs or sausages",Never,Percent,239,units ,0,v661300,6.1.3.6.5,2,,,,0
1998,Czech Republic,,Males,15 years,Eating whole wheat or rye bread,More than once a day,Percent,239,units ,0,v677064,6.1.3.8.1,13,,,,0
1998,Czech Republic,,Males,15 years,Eating whole wheat or rye bread,Once a day,Percent,239,units ,0,v677065,6.1.3.8.2,20,,,,0
1998,Czech Republic,,Males,15 years,Eating whole wheat or rye bread,At least once a week,Percent,239,units ,0,v677066,6.1.3.8.3,20,,,,0
1998,Czech Republic,,Males,15 years,Eating whole wheat or rye bread,Seldom,Percent,239,units ,0,v677067,6.1.3.8.4,30,,,,0
1998,Czech Republic,,Males,15 years,Eating whole wheat or rye bread,Never,Percent,239,units ,0,v677068,6.1.3.8.5,17,,,,0
1998,Czech Republic,,Males,15 years,"Drinking soft drinks, cola or other drinks with sugar",More than once a day,Percent,239,units ,0,v661986,6.1.3.9.1,25,,,,0
1998,Czech Republic,,Males,15 years,"Drinking soft drinks, cola or other drinks with sugar",Once a day,Percent,239,units ,0,v661987,6.1.3.9.2,27,,,,0
1998,Czech Republic,,Males,15 years,"Drinking soft drinks, cola or other drinks with sugar",At least once a week,Percent,239,units ,0,v661988,6.1.3.9.3,32,,,,0
1998,Czech Republic,,Males,15 years,"Drinking soft drinks, cola or other drinks with sugar",Seldom,Percent,239,units ,0,v661989,6.1.3.9.4,15,,,,0
1998,Czech Republic,,Males,15 years,"Drinking soft drinks, cola or other drinks with sugar",Never,Percent,239,units ,0,v661990,6.1.3.9.5,1,,,,0
1998,Czech Republic,,Males,15 years,Drinking coffee,More than once a day,Percent,239,units ,0,v662676,6.1.3.10.1,3,,,,0
1998,Czech Republic,,Males,15 years,Drinking coffee,Once a day,Percent,239,units ,0,v662677,6.1.3.10.2,7,,,,0
1998,Czech Republic,,Males,15 years,Drinking coffee,At least once a week,Percent,239,units ,0,v662678,6.1.3.10.3,15,,,,0
1998,Czech Republic,,Males,15 years,Drinking coffee,Seldom,Percent,239,units ,0,v662679,6.1.3.10.4,30,,,,0
1998,Czech Republic,,Males,15 years,Drinking coffee,Never,Percent,239,units ,0,v662680,6.1.3.10.5,46,,,,0
1998,Czech Republic,,Males,15 years,Drinking low fat milk,More than once a day,Percent,239,units ,0,v658226,6.1.3.11.1,11,,,,0
1998,Czech Republic,,Males,15 years,Drinking low fat milk,Once a day,Percent,239,units ,0,v658227,6.1.3.11.2,22,,,,0
1998,Czech Republic,,Males,15 years,Drinking low fat milk,At least once a week,Percent,239,units ,0,v658228,6.1.3.11.3,21,,,,0
1998,Czech Republic,,Males,15 years,Drinking low fat milk,Seldom,Percent,239,units ,0,v658229,6.1.3.11.4,24,,,,0
1998,Czech Republic,,Males,15 years,Drinking low fat milk,Never,Percent,239,units ,0,v658230,6.1.3.11.5,22,,,,0
1998,Czech Republic,,Males,15 years,Drinking whole milk,More than once a day,Percent,239,units ,0,v658766,6.1.3.12.1,8,,,,0
1998,Czech Republic,,Males,15 years,Drinking whole milk,Once a day,Percent,239,units ,0,v658767,6.1.3.12.2,18,,,,0
1998,Czech Republic,,Males,15 years,Drinking whole milk,At least once a week,Percent,239,units ,0,v658768,6.1.3.12.3,30,,,,0
1998,Czech Republic,,Males,15 years,Drinking whole milk,Seldom,Percent,239,units ,0,v658769,6.1.3.12.4,26,,,,0
1998,Czech Republic,,Males,15 years,Drinking whole milk,Never,Percent,239,units ,0,v658770,6.1.3.12.5,17,,,,0
1998,Czech Republic,,Females,11 years,Eating fruit,More than once a day,Percent,239,units ,0,v656401,6.2.1.1.1,59,,,,0
1998,Czech Republic,,Females,11 years,Eating fruit,Once a day,Percent,239,units ,0,v656402,6.2.1.1.2,29,,,,0
1998,Czech Republic,,Females,11 years,Eating fruit,At least once a week,Percent,239,units ,0,v656403,6.2.1.1.3,9,,,,0
1998,Czech Republic,,Females,11 years,Eating fruit,Seldom,Percent,239,units ,0,v656404,6.2.1.1.4,2,,,,0
1998,Czech Republic,,Females,11 years,Eating fruit,Never,Percent,239,units ,0,v656405,6.2.1.1.5,0,,,,0
1998,Czech Republic,,Females,11 years,Eating raw vegetables,More than once a day,Percent,239,units ,0,v657081,6.2.1.2.1,25,,,,0
1998,Czech Republic,,Females,11 years,Eating raw vegetables,Once a day,Percent,239,units ,0,v657082,6.2.1.2.2,34,,,,0
1998,Czech Republic,,Females,11 years,Eating raw vegetables,At least once a week,Percent,239,units ,0,v657083,6.2.1.2.3,23,,,,0
1998,Czech Republic,,Females,11 years,Eating raw vegetables,Seldom,Percent,239,units ,0,v657084,6.2.1.2.4,11,,,,0
1998,Czech Republic,,Females,11 years,Eating raw vegetables,Never,Percent,239,units ,0,v657085,6.2.1.2.5,8,,,,0
1998,Czech Republic,,Females,11 years,"Eating candy, chocolate bars",More than once a day,Percent,239,units ,0,v658831,6.2.1.3.1,0,,,,0
1998,Czech Republic,,Females,11 years,"Eating candy, chocolate bars",Once a day,Percent,239,units ,0,v658832,6.2.1.3.2,0,,,,0
1998,Czech Republic,,Females,11 years,"Eating candy, chocolate bars",At least once a week,Percent,239,units ,0,v658833,6.2.1.3.3,0,,,,0
1998,Czech Republic,,Females,11 years,"Eating candy, chocolate bars",Seldom,Percent,239,units ,0,v658834,6.2.1.3.4,0,,,,0
1998,Czech Republic,,Females,11 years,"Eating candy, chocolate bars",Never,Percent,239,units ,0,v658835,6.2.1.3.5,0,,,,0
1998,Czech Republic,,Females,11 years,"Eating potato chips, crisps",More than once a day,Percent,239,units ,0,v659501,6.2.1.4.1,4,,,,0
1998,Czech Republic,,Females,11 years,"Eating potato chips, crisps",Once a day,Percent,239,units ,0,v659502,6.2.1.4.2,11,,,,0
1998,Czech Republic,,Females,11 years,"Eating potato chips, crisps",At least once a week,Percent,239,units ,0,v659503,6.2.1.4.3,36,,,,0
1998,Czech Republic,,Females,11 years,"Eating potato chips, crisps",Seldom,Percent,239,units ,0,v659504,6.2.1.4.4,43,,,,0
1998,Czech Republic,,Females,11 years,"Eating potato chips, crisps",Never,Percent,239,units ,0,v659505,6.2.1.4.5,6,,,,0
1998,Czech Republic,,Females,11 years,Eating french fries,More than once a day,Percent,239,units ,0,v660151,6.2.1.5.1,3,,,,0
1998,Czech Republic,,Females,11 years,Eating french fries,Once a day,Percent,239,units ,0,v660152,6.2.1.5.2,6,,,,0
1998,Czech Republic,,Females,11 years,Eating french fries,At least once a week,Percent,239,units ,0,v660153,6.2.1.5.3,30,,,,0
1998,Czech Republic,,Females,11 years,Eating french fries,Seldom,Percent,239,units ,0,v660154,6.2.1.5.4,57,,,,0
1998,Czech Republic,,Females,11 years,Eating french fries,Never,Percent,239,units ,0,v660155,6.2.1.5.5,4,,,,0
1998,Czech Republic,,Females,11 years,"Eating hamburgers, hot dogs or sausages",More than once a day,Percent,239,units ,0,v660841,6.2.1.6.1,1,,,,0
1998,Czech Republic,,Females,11 years,"Eating hamburgers, hot dogs or sausages",Once a day,Percent,239,units ,0,v660842,6.2.1.6.2,6,,,,0
1998,Czech Republic,,Females,11 years,"Eating hamburgers, hot dogs or sausages",At least once a week,Percent,239,units ,0,v660843,6.2.1.6.3,36,,,,0
1998,Czech Republic,,Females,11 years,"Eating hamburgers, hot dogs or sausages",Seldom,Percent,239,units ,0,v660844,6.2.1.6.4,54,,,,0
1998,Czech Republic,,Females,11 years,"Eating hamburgers, hot dogs or sausages",Never,Percent,239,units ,0,v660845,6.2.1.6.5,3,,,,0
1998,Czech Republic,,Females,11 years,Eating whole wheat or rye bread,More than once a day,Percent,239,units ,0,v676609,6.2.1.8.1,19,,,,0
1998,Czech Republic,,Females,11 years,Eating whole wheat or rye bread,Once a day,Percent,239,units ,0,v676610,6.2.1.8.2,26,,,,0
1998,Czech Republic,,Females,11 years,Eating whole wheat or rye bread,At least once a week,Percent,239,units ,0,v676611,6.2.1.8.3,22,,,,0
1998,Czech Republic,,Females,11 years,Eating whole wheat or rye bread,Seldom,Percent,239,units ,0,v676612,6.2.1.8.4,20,,,,0
1998,Czech Republic,,Females,11 years,Eating whole wheat or rye bread,Never,Percent,239,units ,0,v676613,6.2.1.8.5,13,,,,0
1998,Czech Republic,,Females,11 years,"Drinking soft drinks, cola or other drinks with sugar",More than once a day,Percent,239,units ,0,v661531,6.2.1.9.1,26,,,,0
1998,Czech Republic,,Females,11 years,"Drinking soft drinks, cola or other drinks with sugar",Once a day,Percent,239,units ,0,v661532,6.2.1.9.2,18,,,,0
1998,Czech Republic,,Females,11 years,"Drinking soft drinks, cola or other drinks with sugar",At least once a week,Percent,239,units ,0,v661533,6.2.1.9.3,26,,,,0
1998,Czech Republic,,Females,11 years,"Drinking soft drinks, cola or other drinks with sugar",Seldom,Percent,239,units ,0,v661534,6.2.1.9.4,26,,,,0
1998,Czech Republic,,Females,11 years,"Drinking soft drinks, cola or other drinks with sugar",Never,Percent,239,units ,0,v661535,6.2.1.9.5,5,,,,0
1998,Czech Republic,,Females,11 years,Drinking coffee,More than once a day,Percent,239,units ,0,v662221,6.2.1.10.1,1,,,,0
1998,Czech Republic,,Females,11 years,Drinking coffee,Once a day,Percent,239,units ,0,v662222,6.2.1.10.2,4,,,,0
